world_cup_year,host_country,match_id,source_match_id,stage,group_name,match_date,home_team,away_team,stadium,city,attendance,stadium_capacity,attendance_status,attendance_source_url,final_flag,extra_time_flag,penalty_flag,host_team_flag,opening_match_flag,avg_per_match_benchmark_m,final_benchmark_m,opening_benchmark_m,estimated_global_viewers_m,override_viewers_m,attendance_ratio,attendance_factor,host_factor,suspense_factor,model_note,source_bridge
2022,Qatar,2022_02,M-2022-02,group stage,Group B,2022-11-21,England,Iran,Khalifa International Stadium,Al Rayyan,45334.0,46000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.61031381673217,,0.9855217391304348,1.1456565217391304,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_03,M-2022-03,group stage,Group A,2022-11-21,Senegal,Netherlands,Al Thumama Stadium,Doha,41721.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,127.35355599315773,,0.9482045454545456,1.1344613636363636,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_04,M-2022-04,group stage,Group B,2022-11-21,United States,Wales,Ahmad bin Ali Stadium,Al Rayyan,43418.0,45000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,127.91394977358702,,0.9648444444444444,1.1394533333333332,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_05,M-2022-05,group stage,Group C,2022-11-22,Argentina,Saudi Arabia,Lusail Stadium,Lusail,88012.0,89000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.72404808430122,,0.9888988764044944,1.1466696629213482,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_06,M-2022-06,group stage,Group D,2022-11-22,Denmark,Tunisia,Education City Stadium,Al Rayyan,42925.0,45000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,127.54499169287944,,0.9538888888888888,1.1361666666666663,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_07,M-2022-07,group stage,Group C,2022-11-22,Mexico,Poland,Stadium 974,Doha,39369.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,125.55332903104772,,0.89475,1.118425,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_08,M-2022-08,group stage,Group D,2022-11-22,France,Australia,Al Janoub Stadium,Al Wakrah,40875.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,126.70602537668448,,0.9289772727272728,1.1286931818181818,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_09,M-2022-09,group stage,Group F,2022-11-23,Morocco,Croatia,Al Bayt Stadium,Al Khor,59407.0,69000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,124.41572997476956,,0.8609710144927536,1.108291304347826,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_10,M-2022-10,group stage,Group E,2022-11-23,Germany,Japan,Khalifa International Stadium,Al Rayyan,42608.0,46000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,126.61454312441369,,0.9262608695652174,1.1278782608695652,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_11,M-2022-11,group stage,Group E,2022-11-23,Spain,Costa Rica,Al Thumama Stadium,Doha,40013.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,126.04624831829211,,0.9093863636363636,1.1228159090909091,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_12,M-2022-12,group stage,Group F,2022-11-23,Belgium,Canada,Ahmad bin Ali Stadium,Al Rayyan,40432.0,45000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,125.67924626650216,,0.8984888888888889,1.1195466666666667,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_13,M-2022-13,group stage,Group G,2022-11-24,Switzerland,Cameroon,Al Janoub Stadium,Al Wakrah,39089.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,125.33901629746316,,0.8883863636363636,1.116515909090909,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_14,M-2022-14,group stage,Group H,2022-11-24,Uruguay,South Korea,Education City Stadium,Al Rayyan,41663.0,45000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,126.60051887776189,,0.9258444444444444,1.1277533333333334,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_15,M-2022-15,group stage,Group H,2022-11-24,Portugal,Ghana,Stadium 974,Doha,42662.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.07379985852572,,0.9695909090909092,1.140877272727273,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_16,M-2022-16,group stage,Group G,2022-11-24,Brazil,Serbia,Lusail Stadium,Lusail,88103.0,89000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.7584826021693,,0.9899213483146068,1.146976404494382,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_17,M-2022-17,group stage,Group B,2022-11-25,Wales,Iran,Ahmad bin Ali Stadium,Al Rayyan,40875.0,45000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,126.01078466356802,,0.9083333333333332,1.1225,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_18,M-2022-18,group stage,Group A,2022-11-25,Qatar,Senegal,Al Thumama Stadium,Doha,41797.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,1,0,175.0,1500.0,550.0,159.2646582403419,,0.9499318181818182,1.1349795454545455,1.25,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; host-team uplift; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_19,M-2022-19,group stage,Group A,2022-11-25,Netherlands,Ecuador,Khalifa International Stadium,Al Rayyan,44833.0,46000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.24351956990475,,0.9746304347826088,1.1423891304347826,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_20,M-2022-20,group stage,Group B,2022-11-25,England,United States,Al Bayt Stadium,Al Khor,68463.0,69000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.83580808424287,,0.9922173913043478,1.1476652173913044,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_21,M-2022-21,group stage,Group D,2022-11-26,Tunisia,Australia,Al Janoub Stadium,Al Wakrah,41823.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,127.43162706039207,,0.9505227272727272,1.135156818181818,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_22,M-2022-22,group stage,Group C,2022-11-26,Poland,Saudi Arabia,Education City Stadium,Al Rayyan,44259.0,45000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.54334885244114,,0.9835333333333334,1.14506,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_23,M-2022-23,group stage,Group D,2022-11-26,France,Denmark,Stadium 974,Doha,42860.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.22534957727476,,0.9740909090909092,1.1422272727272726,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_24,M-2022-24,group stage,Group C,2022-11-26,Argentina,Mexico,Lusail Stadium,Lusail,88966.0,89000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,129.08504291997315,,0.99961797752809,1.149885393258427,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_25,M-2022-25,group stage,Group E,2022-11-27,Japan,Costa Rica,Ahmad bin Ali Stadium,Al Rayyan,41479.0,45000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,126.46281444196026,,0.9217555555555556,1.126526666666667,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_26,M-2022-26,group stage,Group F,2022-11-27,Belgium,Morocco,Al Thumama Stadium,Doha,43738.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.89737307758625,,0.9940454545454546,1.1482136363636364,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_27,M-2022-27,group stage,Group F,2022-11-27,Croatia,Canada,Khalifa International Stadium,Al Rayyan,44374.0,46000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,127.90747454137424,,0.9646521739130436,1.139395652173913,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_28,M-2022-28,group stage,Group E,2022-11-27,Spain,Germany,Al Bayt Stadium,Al Khor,68895.0,69000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,129.04665986685026,,0.9984782608695651,1.1495434782608696,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_29,M-2022-29,group stage,Group G,2022-11-28,Cameroon,Serbia,Al Janoub Stadium,Al Wakrah,39789.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,125.87479813142448,,0.9042954545454546,1.1212886363636363,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_30,M-2022-30,group stage,Group H,2022-11-28,South Korea,Ghana,Education City Stadium,Al Rayyan,43983.0,45000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.33679219873872,,0.9774,1.14322,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_31,M-2022-31,group stage,Group G,2022-11-28,Brazil,Switzerland,Stadium 974,Doha,43649.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.82925224441118,,0.9920227272727272,1.1476068181818182,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_32,M-2022-32,group stage,Group H,2022-11-28,Portugal,Uruguay,Lusail Stadium,Lusail,88668.0,89000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.9722793339876,,0.9962696629213484,1.1488808988764043,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_33,M-2022-33,group stage,Group A,2022-11-29,Ecuador,Senegal,Khalifa International Stadium,Al Rayyan,66784.0,46000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,144.3143788755113,,1.4518260869565218,1.2855478260869564,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_34,M-2022-34,group stage,Group A,2022-11-29,Netherlands,Qatar,Al Bayt Stadium,Al Khor,44569.0,69000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,1,0,175.0,1500.0,550.0,146.46694617700257,,0.645927536231884,1.0437782608695652,1.25,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; host-team uplift; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_35,M-2022-35,group stage,Group B,2022-11-29,Iran,United States,Al Thumama Stadium,Doha,42127.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,127.66430945685526,,0.9574318181818182,1.1372295454545454,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_36,M-2022-36,group stage,Group B,2022-11-29,Wales,England,Ahmad bin Ali Stadium,Al Rayyan,44297.0,45000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.57178781200886,,0.9843777777777778,1.1453133333333332,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_37,M-2022-37,group stage,Group D,2022-11-30,Australia,Denmark,Al Janoub Stadium,Al Wakrah,41232.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,126.97927411200476,,0.9370909090909092,1.1311272727272728,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_38,M-2022-38,group stage,Group D,2022-11-30,Tunisia,France,Education City Stadium,Al Rayyan,43627.0,45000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.0703640512095,,0.9694888888888888,1.1408466666666666,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_39,M-2022-39,group stage,Group C,2022-11-30,Poland,Argentina,Stadium 974,Doha,84985.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,160.4679349424467,,1.9314772727272729,1.429443181818182,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_40,M-2022-40,group stage,Group C,2022-11-30,Saudi Arabia,Mexico,Lusail Stadium,Lusail,44089.0,89000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,112.1035279928784,,0.4953820224719101,0.998614606741573,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_41,M-2022-41,group stage,Group F,2022-12-01,Canada,Morocco,Al Thumama Stadium,Doha,43984.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,129.08566212209266,,0.9996363636363635,1.149890909090909,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_42,M-2022-42,group stage,Group F,2022-12-01,Croatia,Belgium,Ahmad bin Ali Stadium,Al Rayyan,43102.0,45000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,127.67745737297122,,0.9578222222222222,1.1373466666666667,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_43,M-2022-43,group stage,Group E,2022-12-01,Costa Rica,Germany,Al Bayt Stadium,Al Khor,67054.0,69000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.14809937661832,,0.9717971014492752,1.1415391304347826,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_44,M-2022-44,group stage,Group E,2022-12-01,Japan,Spain,Khalifa International Stadium,Al Rayyan,44851.0,46000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.2566978063177,,0.9750217391304348,1.1425065217391304,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_45,M-2022-45,group stage,Group H,2022-12-02,Ghana,Uruguay,Al Janoub Stadium,Al Wakrah,43443.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.67157930470256,,0.9873409090909092,1.1462022727272727,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_46,M-2022-46,group stage,Group H,2022-12-02,South Korea,Portugal,Education City Stadium,Al Rayyan,44097.0,45000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,128.4221090774419,,0.9799333333333332,1.14398,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_47,M-2022-47,group stage,Group G,2022-12-02,Cameroon,Brazil,Lusail Stadium,Lusail,85986.0,89000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,127.95740706011748,,0.966134831460674,1.1398404494382022,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_48,M-2022-48,group stage,Group G,2022-12-02,Serbia,Switzerland,Stadium 974,Doha,41378.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,127.09102289451668,,0.9404090909090908,1.1321227272727272,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=group stage; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_49,M-2022-49,round of 16,not applicable,2022-12-03,Netherlands,United States,Khalifa International Stadium,Al Rayyan,44846.0,46000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,164.22645005408108,,0.9749130434782608,1.1424739130434782,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=round of 16; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_50,M-2022-50,round of 16,not applicable,2022-12-03,Argentina,Australia,Ahmad bin Ali Stadium,Al Rayyan,45032.0,45000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,165.3389634385605,,1.000711111111111,1.1502133333333333,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=round of 16; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_51,M-2022-51,round of 16,not applicable,2022-12-04,France,Poland,Al Thumama Stadium,Doha,40989.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,162.3572504135684,,0.9315681818181818,1.1294704545454546,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=round of 16; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_52,M-2022-52,round of 16,not applicable,2022-12-04,England,Senegal,Al Bayt Stadium,Al Khor,65985.0,69000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,163.42397045462516,,0.956304347826087,1.136891304347826,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=round of 16; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
