world_cup_year,match_id,stage,match_date,home_team,away_team,stadium,city,attendance,stadium_capacity,attendance_status,final_flag,extra_time_flag,penalty_flag,host_team_flag,opening_match_flag,avg_per_match_benchmark_m,final_benchmark_m,opening_benchmark_m,stage_weight,attendance_ratio,attendance_factor,host_factor,suspense_factor,raw_index,scale_factor,override_viewers_m,estimated_global_viewers_m,model_note,source_bridge
2018,2018_11,group stage,2018-06-17,Brazil,Switzerland,Rostov Arena,Rostov-on-Don,,43000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_12,group stage,2018-06-18,Sweden,South Korea,Nizhny Novgorod Stadium,Nizhny Novgorod,,43000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_13,group stage,2018-06-18,Belgium,Panama,Fisht Olympic Stadium,Sochi,,44000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_14,group stage,2018-06-18,Tunisia,England,Volgograd Arena,Volgograd,,44000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_15,group stage,2018-06-19,Colombia,Japan,Mordovia Arena,Saransk,,42000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_16,group stage,2018-06-19,Poland,Senegal,Otkritie Arena,Moscow,,44000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_17,group stage,2018-06-19,Russia,Egypt,Krestovsky Stadium,Saint Petersburg,,64000,pending_match_level_source,0,0,0,1,0,191.0,1120.0,0.0,0.82,,1.0,1.25,1.0,1.025,187.90401732832436,,192.60161776153245,Modeled from Layer A average-per-match benchmark; stage=group stage; host-team uplift; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_18,group stage,2018-06-20,Portugal,Morocco,Luzhniki Stadium,Moscow,,78000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_19,group stage,2018-06-20,Uruguay,Saudi Arabia,Rostov Arena,Rostov-on-Don,,43000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_20,group stage,2018-06-20,Iran,Spain,Kazan Arena,Kazan,,43000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_21,group stage,2018-06-21,Denmark,Australia,Samara Arena,Samara,,42000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_22,group stage,2018-06-21,France,Peru,Central Stadium,Yekaterinburg,,33000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_23,group stage,2018-06-21,Argentina,Croatia,Nizhny Novgorod Stadium,Nizhny Novgorod,,43000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_24,group stage,2018-06-22,Brazil,Costa Rica,Krestovsky Stadium,Saint Petersburg,,64000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_25,group stage,2018-06-22,Nigeria,Iceland,Volgograd Arena,Volgograd,,44000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_26,group stage,2018-06-22,Serbia,Switzerland,Kaliningrad Stadium,Kaliningrad,,34000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_27,group stage,2018-06-23,Belgium,Tunisia,Otkritie Arena,Moscow,,44000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_28,group stage,2018-06-23,South Korea,Mexico,Rostov Arena,Rostov-on-Don,,43000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_29,group stage,2018-06-23,Germany,Sweden,Fisht Olympic Stadium,Sochi,,44000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_30,group stage,2018-06-24,England,Panama,Nizhny Novgorod Stadium,Nizhny Novgorod,,43000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_31,group stage,2018-06-24,Japan,Senegal,Central Stadium,Yekaterinburg,,33000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_32,group stage,2018-06-24,Poland,Colombia,Kazan Arena,Kazan,,43000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_33,group stage,2018-06-25,Saudi Arabia,Egypt,Volgograd Arena,Volgograd,,44000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_34,group stage,2018-06-25,Uruguay,Russia,Samara Arena,Samara,,42000,pending_match_level_source,0,0,0,1,0,191.0,1120.0,0.0,0.82,,1.0,1.25,1.0,1.025,187.90401732832436,,192.60161776153245,Modeled from Layer A average-per-match benchmark; stage=group stage; host-team uplift; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_35,group stage,2018-06-25,Spain,Morocco,Kaliningrad Stadium,Kaliningrad,,34000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_36,group stage,2018-06-25,Iran,Portugal,Mordovia Arena,Saransk,,42000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_37,group stage,2018-06-26,Australia,Peru,Fisht Olympic Stadium,Sochi,,44000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_38,group stage,2018-06-26,Denmark,France,Luzhniki Stadium,Moscow,,78000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_39,group stage,2018-06-26,Iceland,Croatia,Rostov Arena,Rostov-on-Don,,43000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_40,group stage,2018-06-26,Nigeria,Argentina,Krestovsky Stadium,Saint Petersburg,,64000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_41,group stage,2018-06-27,South Korea,Germany,Kazan Arena,Kazan,,43000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_42,group stage,2018-06-27,Mexico,Sweden,Central Stadium,Yekaterinburg,,33000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_43,group stage,2018-06-27,Serbia,Brazil,Otkritie Arena,Moscow,,44000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_44,group stage,2018-06-27,Switzerland,Costa Rica,Nizhny Novgorod Stadium,Nizhny Novgorod,,43000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_45,group stage,2018-06-28,Japan,Poland,Volgograd Arena,Volgograd,,44000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_46,group stage,2018-06-28,Senegal,Colombia,Samara Arena,Samara,,42000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_47,group stage,2018-06-28,England,Belgium,Kaliningrad Stadium,Kaliningrad,,34000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_48,group stage,2018-06-28,Panama,Tunisia,Mordovia Arena,Saransk,,42000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.82,,1.0,1.0,1.0,0.82,187.90401732832436,,154.08129420922597,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_49,round of 16,2018-06-30,France,Argentina,Kazan Arena,Kazan,,43000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,1.05,,1.0,1.0,1.0,1.05,187.90401732832436,,197.29921819474058,Modeled from Layer A average-per-match benchmark; stage=round of 16; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_50,round of 16,2018-06-30,Uruguay,Portugal,Fisht Olympic Stadium,Sochi,,44000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,1.05,,1.0,1.0,1.0,1.05,187.90401732832436,,197.29921819474058,Modeled from Layer A average-per-match benchmark; stage=round of 16; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_51,round of 16,2018-07-01,Spain,Russia,Luzhniki Stadium,Moscow,,78000,pending_match_level_source,0,1,1,1,0,191.0,1120.0,0.0,1.05,,1.0,1.25,1.2000000000000002,1.5750000000000002,187.90401732832436,,295.9488272921109,Modeled from Layer A average-per-match benchmark; stage=round of 16; host-team uplift; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_52,round of 16,2018-07-01,Croatia,Denmark,Nizhny Novgorod Stadium,Nizhny Novgorod,,43000,pending_match_level_source,0,1,1,0,0,191.0,1120.0,0.0,1.05,,1.0,1.0,1.2000000000000002,1.2600000000000002,187.90401732832436,,236.75906183368875,Modeled from Layer A average-per-match benchmark; stage=round of 16; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_53,round of 16,2018-07-02,Brazil,Mexico,Samara Arena,Samara,,42000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,1.05,,1.0,1.0,1.0,1.05,187.90401732832436,,197.29921819474058,Modeled from Layer A average-per-match benchmark; stage=round of 16; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_54,round of 16,2018-07-02,Belgium,Japan,Rostov Arena,Rostov-on-Don,,43000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,1.05,,1.0,1.0,1.0,1.05,187.90401732832436,,197.29921819474058,Modeled from Layer A average-per-match benchmark; stage=round of 16; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_55,round of 16,2018-07-03,Sweden,Switzerland,Krestovsky Stadium,Saint Petersburg,,64000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,1.05,,1.0,1.0,1.0,1.05,187.90401732832436,,197.29921819474058,Modeled from Layer A average-per-match benchmark; stage=round of 16; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_56,round of 16,2018-07-03,Colombia,England,Otkritie Arena,Moscow,,44000,pending_match_level_source,0,1,1,0,0,191.0,1120.0,0.0,1.05,,1.0,1.0,1.2000000000000002,1.2600000000000002,187.90401732832436,,236.75906183368875,Modeled from Layer A average-per-match benchmark; stage=round of 16; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_57,quarter-finals,2018-07-06,Uruguay,France,Nizhny Novgorod Stadium,Nizhny Novgorod,,43000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,1.25,,1.0,1.0,1.0,1.25,187.90401732832436,,234.88002166040545,Modeled from Layer A average-per-match benchmark; stage=quarter-finals; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_58,quarter-finals,2018-07-06,Brazil,Belgium,Kazan Arena,Kazan,,43000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,1.25,,1.0,1.0,1.0,1.25,187.90401732832436,,234.88002166040545,Modeled from Layer A average-per-match benchmark; stage=quarter-finals; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_59,quarter-finals,2018-07-07,Sweden,England,Samara Arena,Samara,,42000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,1.25,,1.0,1.0,1.0,1.25,187.90401732832436,,234.88002166040545,Modeled from Layer A average-per-match benchmark; stage=quarter-finals; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_60,quarter-finals,2018-07-07,Russia,Croatia,Fisht Olympic Stadium,Sochi,,44000,pending_match_level_source,0,1,1,1,0,191.0,1120.0,0.0,1.25,,1.0,1.25,1.2000000000000002,1.8750000000000002,187.90401732832436,,352.3200324906082,Modeled from Layer A average-per-match benchmark; stage=quarter-finals; host-team uplift; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_61,semi-finals,2018-07-10,France,Belgium,Krestovsky Stadium,Saint Petersburg,,64000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,1.55,,1.0,1.0,1.0,1.55,187.90401732832436,,291.2512268589028,Modeled from Layer A average-per-match benchmark; stage=semi-finals; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_62,semi-finals,2018-07-11,Croatia,England,Luzhniki Stadium,Moscow,,78000,pending_match_level_source,0,1,0,0,0,191.0,1120.0,0.0,1.55,,1.0,1.0,1.08,1.6740000000000002,187.90401732832436,,314.551325007615,Modeled from Layer A average-per-match benchmark; stage=semi-finals; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_63,third-place match,2018-07-14,Belgium,England,Krestovsky Stadium,Saint Petersburg,,64000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.95,,1.0,1.0,1.0,0.95,187.90401732832436,,178.50881646190814,Modeled from Layer A average-per-match benchmark; stage=third-place match; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_64,final,2018-07-15,France,Croatia,Luzhniki Stadium,Moscow,,78000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,1.0,,1.0,1.0,1.0,1.0,187.90401732832436,,187.90401732832436,Modeled from Layer A average-per-match benchmark; stage=final; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_01,group stage,2022-11-20,Qatar,Ecuador,Al Bayt Stadium,Al Khor,,69000,pending_match_level_source,0,0,0,1,1,175.0,1500.0,550.0,0.82,,1.0,1.25,1.0,1.025,156.3568010936432,550.0,550.0,Benchmark override from Layer A opening-match audience,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_02,group stage,2022-11-21,England,Iran,Khalifa International Stadium,Al Rayyan,,46000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_03,group stage,2022-11-21,Senegal,Netherlands,Al Thumama Stadium,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_04,group stage,2022-11-21,United States,Wales,Ahmad bin Ali Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_05,group stage,2022-11-22,Argentina,Saudi Arabia,Lusail Stadium,Lusail,,89000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_06,group stage,2022-11-22,Denmark,Tunisia,Education City Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_07,group stage,2022-11-22,Mexico,Poland,Stadium 974,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_08,group stage,2022-11-22,France,Australia,Al Janoub Stadium,Al Wakrah,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_09,group stage,2022-11-23,Morocco,Croatia,Al Bayt Stadium,Al Khor,,69000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_10,group stage,2022-11-23,Germany,Japan,Khalifa International Stadium,Al Rayyan,,46000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_11,group stage,2022-11-23,Spain,Costa Rica,Al Thumama Stadium,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_12,group stage,2022-11-23,Belgium,Canada,Ahmad bin Ali Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_13,group stage,2022-11-24,Switzerland,Cameroon,Al Janoub Stadium,Al Wakrah,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_14,group stage,2022-11-24,Uruguay,South Korea,Education City Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_15,group stage,2022-11-24,Portugal,Ghana,Stadium 974,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_16,group stage,2022-11-24,Brazil,Serbia,Lusail Stadium,Lusail,,89000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_17,group stage,2022-11-25,Wales,Iran,Ahmad bin Ali Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_18,group stage,2022-11-25,Qatar,Senegal,Al Thumama Stadium,Doha,,44000,pending_match_level_source,0,0,0,1,0,175.0,1500.0,550.0,0.82,,1.0,1.25,1.0,1.025,156.3568010936432,,160.26572112098427,Modeled from Layer A average-per-match benchmark; stage=group stage; host-team uplift; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_19,group stage,2022-11-25,Netherlands,Ecuador,Khalifa International Stadium,Al Rayyan,,46000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_20,group stage,2022-11-25,England,United States,Al Bayt Stadium,Al Khor,,69000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_21,group stage,2022-11-26,Tunisia,Australia,Al Janoub Stadium,Al Wakrah,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_22,group stage,2022-11-26,Poland,Saudi Arabia,Education City Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
